Date,Fund,Dollar,Firouzen,Gold
12/20/2021,0.4681,-0.052433281,-0.058099673,-0.125739077
12/21/2021,0.4766,-0.050549451,-0.058099673,-0.11508485
12/22/2021,0.476,-0.050235479,-0.058099673,-0.116572602
12/23/2021,0.4853,-0.056200942,-0.058099673,-0.116572602
12/24/2021,0.4853,-0.056200942,-0.058099673,-0.116572602
12/25/2021,0.4759,-0.031397174,-0.058099673,-0.134089688
12/26/2021,0.4801,-0.057456829,-0.058099673,-0.128916148
12/27/2021,0.4841,-0.059654631,-0.058099673,-0.124414497
12/28/2021,0.4832,-0.066875981,-0.058099673,-0.133197036
12/29/2021,0.486,-0.063422292,-0.058099673,-0.131565308
12/30/2021,0.4785,-0.058084772,-0.058099673,-0.131565308
12/31/2021,0.4785,-0.058084772,-0.058099673,-0.131565308
1/1/2022,0.4808,-0.068131868,-0.030102875,-0.126487752
1/2/2022,0.4804,-0.072527473,-0.034674933,-0.131507717
1/3/2022,0.4752,-0.081632653,-0.039585661,-0.132371573
1/4/2022,0.4912,-0.086970173,-0.046979977,-0.137026799
1/5/2022,0.4878,-0.097017268,-0.057648111,-0.153257698
1/6/2022,0.4878,-0.090423862,-0.057648111,-0.153257698
1/7/2022,0.4878,-0.090423862,-0.057648111,-0.153257698
1/8/2022,0.4833,-0.120879121,-0.053809841,-0.16970936
1/9/2022,0.4832,-0.135007849,-0.067526014,-0.196085771
1/10/2022,0.5184,-0.116797488,-0.07142073,-0.198350994
1/11/2022,0.5297,-0.114599686,-0.070178936,-0.187428012
1/12/2022,0.5674,-0.124646782,-0.08237109,-0.19020195
1/13/2022,0.5704,-0.116169545,-0.08237109,-0.19020195
1/14/2022,0.5704,-0.116169545,-0.08237109,-0.19020195
1/15/2022,0.5553,-0.125274725,-0.099361082,-0.202689473
1/16/2022,0.5837,-0.12967033,-0.106134501,-0.197986255
1/17/2022,0.5602,-0.143485086,-0.108956759,-0.207623052
1/18/2022,0.5434,-0.128414443,-0.127696551,-0.210406588
1/19/2022,0.5556,-0.123390895,-0.141299833,-0.192016049
1/20/2022,0.5525,-0.117739404,-0.141299833,-0.192016049
1/21/2022,0.5525,-0.120879121,-0.141299833,-0.192016049
1/22/2022,0.567,-0.124646782,-0.137010002,-0.191132996
1/23/2022,0.5923,-0.119937206,-0.144178536,-0.179643707
1/24/2022,0.5832,-0.116169545,-0.149202155,-0.170717193
1/25/2022,0.6029,-0.117739404,-0.166417928,-0.178415112
1/26/2022,0.5938,-0.12244898,-0.137800234,-0.171475467
1/27/2022,0.5846,-0.120879121,-0.137800234,-0.171475467
1/28/2022,0.5846,-0.120879121,-0.137800234,-0.171475467
1/29/2022,0.6104,-0.116797488,-0.105231378,-0.172185748
1/30/2022,0.6233,-0.116483517,-0.099135301,-0.184596483
1/31/2022,0.6421,-0.124018838,-0.09332145,-0.189693235
2/1/2022,0.6324,-0.127786499,-0.098345069,-0.194194886
2/2/2022,0.6171,-0.135007849,-0.096651715,-0.199234048
2/3/2022,0.5687,-0.135321821,-0.096651715,-0.199234048
2/4/2022,0.5687,-0.135321821,-0.096651715,-0.199234048
2/5/2022,0.6264,-0.169544741,-0.099304637,-0.220475313
2/6/2022,0.6178,-0.15133438,-0.124309841,-0.220062582
2/7/2022,0.6224,-0.164207221,-0.130405918,-0.21964985
2/8/2022,0.6261,-0.163265306,-0.121205358,-0.23160946
2/9/2022,0.6044,-0.164835165,-0.127640106,-0.22770291
2/10/2022,0.5711,-0.167974882,-0.127640106,-0.22770291
2/11/2022,0.5711,-0.167974882,-0.127640106,-0.22770291
2/12/2022,0.6281,-0.154788069,-0.111722571,-0.209427551
2/13/2022,0.6281,-0.143799058,-0.106868288,-0.196796053
2/14/2022,0.6397,-0.144427002,-0.107037623,-0.191929663
2/15/2022,0.6397,-0.153846154,-0.107037623,-0.191929663
2/16/2022,0.6257,-0.157299843,-0.105344269,-0.204138831
2/17/2022,0.6434,-0.178021978,-0.105344269,-0.204138831
2/18/2022,0.6434,-0.178021978,-0.105344269,-0.204138831
2/19/2022,0.6519,-0.177394035,-0.09868374,-0.217797359
2/20/2022,0.6599,-0.191522763,-0.097385502,-0.223585195
2/21/2022,0.6377,-0.181161695,-0.094337463,-0.223518007
2/22/2022,0.6421,-0.174254317,-0.095184141,-0.20697036
2/23/2022,0.6621,-0.175824176,-0.087902715,-0.211184059
2/24/2022,0.6724,-0.172684458,-0.087902715,-0.211184059
2/25/2022,0.6724,-0.172684458,-0.087902715,-0.211184059
2/26/2022,0.6933,-0.173626374,-0.092361883,-0.203975659
2/27/2022,0.6757,-0.173626374,-0.103142908,-0.204014052
2/28/2022,0.6669,-0.182103611,-0.103030017,-0.202804653
3/1/2022,0.6669,-0.178021978,-0.103030017,-0.202804653
3/2/2022,0.6866,-0.179905809,-0.096651715,-0.196824848
3/3/2022,0.6888,-0.182103611,-0.096651715,-0.196824848
3/4/2022,0.6888,-0.182103611,-0.096651715,-0.196824848
3/5/2022,0.6701,-0.193092622,-0.088410722,-0.207143131
3/6/2022,0.6925,-0.196232339,-0.072493188,-0.21544575
3/7/2022,0.7225,-0.183673469,-0.044270609,-0.201787223
3/8/2022,0.719,-0.180533752,-0.053076054,-0.183876603
3/9/2022,0.699,-0.190266876,-0.047036422,-0.186871305
3/10/2022,0.7116,-0.188383046,-0.047036422,-0.186871305
3/11/2022,0.7116,-0.188383046,-0.047036422,-0.186871305
3/12/2022,0.7079,-0.185243328,-0.062784621,-0.179730093
3/13/2022,0.7171,-0.170486656,-0.074073652,-0.167405744
3/14/2022,0.6933,-0.170486656,-0.077742587,-0.173942256
3/15/2022,0.6977,-0.167974882,-0.078250594,-0.174748522
3/16/2022,0.6992,-0.176766091,-0.062333059,-0.179768487
3/17/2022,0.7025,-0.175196232,-0.062333059,-0.179768487
3/18/2022,0.7025,-0.175196232,-0.062333059,-0.179768487
3/19/2022,0.6959,-0.174882261,-0.045512403,-0.187946326
3/20/2022,0.6959,-0.174882261,-0.045512403,-0.187946326
3/21/2022,0.6959,-0.174882261,-0.045512403,-0.187946326
3/22/2022,0.6959,-0.174882261,-0.045512403,-0.187946326
3/23/2022,0.6959,-0.174882261,-0.045512403,-0.187946326
3/24/2022,0.6959,-0.174882261,-0.045512403,-0.187946326
3/25/2022,0.6959,-0.174882261,-0.045512403,-0.187946326
3/26/2022,0.6999,-0.176138148,-0.02818374,-0.181179452
3/27/2022,0.7058,-0.170486656,-0.014411122,-0.183732627
3/28/2022,0.7051,-0.164835165,-0.001598071,-0.180661138
3/29/2022,0.7126,-0.148508634,-0.003404316,-0.169325424
3/30/2022,0.7161,-0.154788069,-0.000638503,-0.162184213
3/31/2022,0.7137,-0.150706436,-0.000638503,-0.162184213
4/1/2022,0.7137,-0.150706436,-0.000638503,-0.162184213
4/2/2022,0.7137,-0.150706436,-0.000638503,-0.162184213
4/3/2022,0.6991,-0.153846154,0.025552049,-0.165390079
4/4/2022,0.7391,-0.152653061,0.026850288,-0.15979421
4/5/2022,0.7421,-0.135729984,0.030236997,-0.146510021
4/6/2022,0.7346,-0.135949765,0.016520824,-0.145435
4/7/2022,0.7418,-0.130926217,0.016520824,-0.145435
4/8/2022,0.7418,-0.130926217,0.016520824,-0.145435
4/9/2022,0.766,-0.128728414,0.018101289,-0.130672656
4/10/2022,0.7581,-0.121507064,0.028769423,-0.11664939
4/11/2022,0.7512,-0.118367347,0.028600088,-0.100802427
4/12/2022,0.7488,-0.11711146,0.012908334,-0.105841588
4/13/2022,0.7481,-0.127158556,0.011102089,-0.129405667
4/14/2022,0.7102,-0.136577708,0.011102089,-0.129405667
4/15/2022,0.7102,-0.136577708,0.011102089,-0.129405667
4/16/2022,0.7554,-0.123390895,0.00969096,-0.119941642
4/17/2022,0.7434,-0.125588697,0.01505325,-0.105092913
4/18/2022,0.7468,-0.131868132,0.037800648,-0.100984796
4/19/2022,0.7496,-0.134379906,0.055863098,-0.109172234
4/20/2022,0.7503,-0.129042386,0.057048447,-0.113232358
4/21/2022,0.7474,-0.125274725,0.057048447,-0.113232358
4/22/2022,0.7474,-0.125274725,0.057048447,-0.113232358
4/23/2022,0.7474,-0.125274725,0.057048447,-0.113232358
4/24/2022,0.7649,-0.127472528,0.056653331,-0.113309145
4/25/2022,0.7682,-0.125274725,0.051121705,-0.119375336
4/26/2022,0.7727,-0.122762951,0.061056053,-0.116140674
4/27/2022,0.7681,-0.118053375,0.056258215,-0.109652154
4/28/2022,0.7688,-0.115541601,0.056258215,-0.109652154
4/29/2022,0.7688,-0.115541601,0.056258215,-0.109652154
4/30/2022,0.7595,-0.117739404,0.063821865,-0.10955617
5/1/2022,0.7701,-0.122260597,0.053492402,-0.109287415
5/2/2022,0.7687,-0.12021978,0.053548847,-0.110352837
5/3/2022,0.7687,-0.12021978,0.053548847,-0.110352837
5/4/2022,0.7687,-0.12021978,0.053548847,-0.110352837
5/5/2022,0.776,-0.119120879,0.053548847,-0.110352837
5/6/2022,0.776,-0.119120879,0.053548847,-0.110352837
5/7/2022,0.7679,-0.108320251,0.070538839,-0.095264148
5/8/2022,0.7786,-0.107692308,0.0762398,-0.092029486
5/9/2022,0.7749,-0.113689168,0.073756213,-0.09350764
5/10/2022,0.7711,-0.076295133,0.06737791,-0.08672157
5/11/2022,0.7761,-0.062166405,0.077820264,-0.065979421
5/12/2022,0.7424,-0.032339089,0.077820264,-0.065979421
5/13/2022,0.7424,-0.032339089,0.077820264,-0.065979421
5/14/2022,0.778,-0.051177394,0.083859896,-0.053472702
5/15/2022,0.77,-0.037676609,0.082843883,-0.042357752
5/16/2022,0.771,-0.039874411,0.089843083,-0.038393611
5/17/2022,0.7866,-0.051805338,0.093512018,-0.046369884
5/18/2022,0.7807,-0.058084772,0.094358695,-0.059327728
5/19/2022,0.7759,-0.052433281,0.094358695,-0.059327728
5/20/2022,0.7759,-0.052433281,0.094358695,-0.059327728
5/21/2022,0.7791,-0.047095761,0.095092482,-0.036109191
5/22/2022,0.7994,-0.04866562,0.09791474,-0.022383475
5/23/2022,0.7858,-0.047095761,0.097971185,-0.033680796
5/24/2022,0.7996,-0.053375196,0.104857494,-0.016710819
5/25/2022,0.8098,-0.050235479,0.109937558,-0.015962144
5/26/2022,0.8065,-0.043956044,0.109937558,-0.015962144
5/27/2022,0.8065,-0.043956044,0.109937558,-0.015962144
5/28/2022,0.8064,-0.040816327,0.112082474,-0.006949244
5/29/2022,0.809,-0.032025118,0.090915541,0.005557475
5/30/2022,0.8119,-0.023547881,0.098704972,0.026769945
5/31/2022,0.8183,-0.021978022,0.100849888,0.030158182
6/1/2022,0.8139,-0.001569859,0.098535637,0.018544114
6/2/2022,0.803,-0.00722135,0.098535637,0.018544114
6/3/2022,0.803,-0.00722135,0.098535637,0.018544114
6/4/2022,0.803,-0.005651491,0.098535637,0.018544114
6/5/2022,0.803,-0.004709576,0.098535637,0.018544114
6/6/2022,0.815,-0.007849294,0.096672947,0.000681487
6/7/2022,0.8086,0.003139717,0.106945965,0.008916916
6/8/2022,0.824,-0.002197802,0.087754612,0.02253705
6/9/2022,0.8133,0.011616954,0.087754612,0.02253705
6/10/2022,0.8133,0.011616954,0.087754612,0.02253705
6/11/2022,0.8054,0.031397174,0.088431954,0.057600015
6/12/2022,0.8023,0.039874411,0.098592082,0.103278814
6/13/2022,0.8122,0.032025118,0.124218183,0.078562927
6/14/2022,0.8184,0.006279435,0.123427951,0.052868003
6/15/2022,0.826,-0.001569859,0.114509616,0.028200108
6/16/2022,0.829,0.010989011,0.114509616,0.028200108
6/17/2022,0.829,0.010989011,0.114509616,0.028200108
6/18/2022,0.8215,0.007849294,0.108357094,0.05799355
6/19/2022,0.8381,-0.002511774,0.118686558,0.061209015
6/20/2022,0.8337,-0.00188383,0.118912338,0.044085464
6/21/2022,0.8334,-0.00188383,0.118912338,0.057062505
6/22/2022,0.8355,0.007849294,0.107566862,0.070413883
6/23/2022,0.8327,0.001569859,0.107566862,0.070413883
6/24/2022,0.8327,0.001569859,0.107566862,0.070413883
6/25/2022,0.8423,-0.001569859,0.107679752,0.038959917
6/26/2022,0.853,-0.021036107,0.08719016,-0.012343546
6/27/2022,0.8556,-0.04866562,0.079231393,-0.042242571
6/28/2022,0.8466,-0.035478807,0.084819464,-0.036627505
6/29/2022,0.8602,-0.018838305,0.084763019,-0.030234969
6/30/2022,0.8226,0.008477237,0.084763019,-0.030234969
7/1/2022,0.8226,0.008477237,0.084763019,-0.030234969
7/2/2022,0.8458,0.028257457,0.083295444,0.035571681
7/3/2022,0.8524,-0.003139717,0.08182787,0.036512324
7/4/2022,0.8511,-0.004709576,0.07810249,0.000211165
7/5/2022,0.8681,-0.017896389,0.076296245,0.021375643
7/6/2022,0.877,-0.014756672,0.081150529,0.017238731
7/7/2022,0.8757,-0.010989011,0.081150529,0.017238731
7/8/2022,0.8757,-0.010989011,0.081150529,0.017238731
7/9/2022,0.869,-0.010989011,0.077312258,0.008187438
7/10/2022,0.869,-0.010989011,0.077312258,0.008187438
7/11/2022,0.877,-0.010989011,0.07810249,0.017641864
7/12/2022,0.8854,-0.010989011,0.083690561,0.01129732
7/13/2022,0.8706,-0.010989011,0.093568463,0.007601935
7/14/2022,0.8624,-0.010989011,0.093568463,0.007601935
7/15/2022,0.8624,-0.010989011,0.093568463,0.007601935
7/16/2022,0.8644,0.006279435,0.078271826,0.01730592
7/17/2022,0.8751,0.004709576,0.078666942,0.004991169
7/18/2022,0.8751,0.001569859,0.078666942,0.004991169
7/19/2022,0.8777,-0.003139717,0.059249808,-0.000499117
7/20/2022,0.8708,-0.003139717,0.065910336,-0.001065423
7/21/2022,0.8781,0.003139717,0.065910336,-0.001065423
7/22/2022,0.8781,0.003139717,0.065910336,-0.001065423
7/23/2022,0.8749,0.00533752,0.076014019,0.005163941
7/24/2022,0.8887,0.003139717,0.07612691,0.014340014
7/25/2022,0.8877,-0.000313972,0.05631466,0.007851494
7/26/2022,0.8876,0.002511774,0.056371105,0.012113184
7/27/2022,0.8754,0.002197802,0.056766221,0.010203102
7/28/2022,0.8915,0.002197802,0.056766221,0.010203102
7/29/2022,0.8915,0.002197802,0.056766221,0.010203102
7/30/2022,0.8715,0.002825746,0.056935556,0.015539814
7/31/2022,0.8702,-0.004081633,0.040453571,0.015309453
8/1/2022,0.8832,-0.001569859,0.03463972,0.008417799
8/2/2022,0.8828,-0.007535322,0.036333074,0.008043462
8/3/2022,0.9145,-0.01978022,0.039381113,0.002006066
8/4/2022,0.9276,-0.01255887,0.039381113,0.002006066
8/5/2022,0.9276,-0.01255887,0.039381113,0.002006066
8/6/2022,0.9191,-0.008791209,0.050105692,-0.00787069
8/7/2022,0.9191,-0.003139717,0.050105692,-0.00787069
8/8/2022,0.9191,-0.003139717,0.050105692,-0.00787069
8/9/2022,0.9309,-0.003139717,0.049992802,-0.002255625
8/10/2022,0.9258,-0.026059655,0.037574868,-0.012525916
8/11/2022,0.9382,-0.020408163,0.037574868,-0.012525916
8/12/2022,0.9382,-0.020408163,0.037574868,-0.012525916
8/13/2022,0.9589,-0.050235479,0.052081273,-0.036982646
8/14/2022,0.9607,-0.042386185,0.047170544,-0.057763188
8/15/2022,0.9513,-0.051177394,0.041921145,-0.068906934
8/16/2022,0.9494,-0.054317111,0.044122506,-0.07025071
8/17/2022,0.9391,-0.060596546,0.036841081,-0.098364432
8/18/2022,0.9401,-0.063736264,0.036841081,-0.098364432
8/19/2022,0.9401,-0.063736264,0.036841081,-0.098364432
8/20/2022,0.9356,-0.108320251,0.021205772,-0.121746141
8/21/2022,0.9436,-0.090423862,0.026060056,-0.11995124
8/22/2022,0.9485,-0.078492936,0.016859495,-0.101071182
8/23/2022,0.9515,-0.08100471,0.021657334,-0.099967365
8/24/2022,0.9425,-0.077864992,0.03672819,-0.116179068
8/25/2022,0.9582,-0.067503925,0.03672819,-0.116179068
8/26/2022,0.9582,-0.067503925,0.03672819,-0.116179068
8/27/2022,0.9919,-0.064364207,0.036445965,-0.095292943
8/28/2022,0.9654,-0.070643642,0.026568062,-0.100207326
8/29/2022,0.9743,-0.064364207,0.023745804,-0.103643554
8/30/2022,0.9811,-0.060282575,0.016407934,-0.101186363
8/31/2022,0.9964,-0.059026688,0.01669016,-0.090973662
9/1/2022,1.002,-0.065306122,0.01669016,-0.090973662
9/2/2022,1.002,-0.065306122,0.01669016,-0.090973662
9/3/2022,1.0161,-0.054945055,0.015617702,-0.080377025
9/4/2022,1.0172,-0.050549451,0.010932754,-0.074445212
9/5/2022,1.0173,-0.051805338,0.021657334,-0.083045381
9/6/2022,1.0265,-0.054317111,0.003707774,-0.081279275
9/7/2022,1.0339,-0.051177394,-0.005718567,-0.088180527
9/8/2022,1.0268,-0.049921507,-0.005718567,-0.088180527
9/9/2022,1.0268,-0.049921507,-0.005718567,-0.088180527
9/10/2022,1.025,-0.046153846,-0.01373378,-0.075107502
9/11/2022,1.0122,-0.029199372,-0.012943547,-0.069242878
9/12/2022,1.0092,-0.026687598,-0.010911522,-0.050286032
9/13/2022,1.0169,-0.008477237,-0.011137302,-0.030158182
9/14/2022,1.0129,-0.010361068,-0.012379096,-0.037750518
9/15/2022,1.0065,-0.008477237,-0.012379096,-0.037750518
9/16/2022,1.0065,-0.008477237,-0.012379096,-0.037750518
9/17/2022,1.0065,0.001569859,-0.012379096,-0.037750518
9/18/2022,1.01,-0.010047096,-0.019886302,-0.031425171
9/19/2022,1.0253,-0.003767661,-0.01757205,-0.043538355
9/20/2022,1.0239,-0.005651491,-0.02665972,-0.043336789
9/21/2022,1.0166,-0.004081633,-0.039811442,-0.046974583
9/22/2022,1.0138,-0.004081633,-0.039811442,-0.046974583
9/23/2022,1.0138,-0.004081633,-0.039811442,-0.046974583
9/24/2022,1.0094,-0.004081633,-0.050761802,-0.039055901
9/25/2022,1.0094,-0.00722135,-0.050761802,-0.039055901
9/26/2022,1.0119,-0.00533752,-0.044835061,-0.037817707
9/27/2022,1.0119,-0.003767661,-0.044835061,-0.037817707
9/28/2022,1.0054,-0.001569859,-0.038569649,-0.042597712
9/29/2022,1.0005,0.009419152,-0.038569649,-0.042597712
9/30/2022,0.9958,0.009419152,-0.038569649,-0.042597712
10/1/2022,1.018,0.043956044,-0.052455157,-0.000518314
10/2/2022,1.0186,0.040188383,-0.05544675,0.014157644
10/3/2022,1.0246,0.047095761,-0.054317847,0.021961146
10/4/2022,1.0246,0.039246468,-0.056011202,0.017853029
10/5/2022,1.0502,0.029199372,-0.056011202,0.017853029
10/6/2022,1.0299,0.032967033,-0.056011202,0.017853029
10/7/2022,1.0299,0.032967033,-0.056011202,0.017853029
10/8/2022,1.0299,0.022919937,-0.052116486,0.001151808
10/9/2022,1.0248,0.016640502,-0.063010401,-0.004424864
10/10/2022,1.0098,0.021978022,-0.063010401,-0.006056592
10/11/2022,0.9684,0.029199372,-0.063010401,0.001487752
10/12/2022,0.9404,0.024803768,-0.063010401,0.002735545
10/13/2022,0.9387,0.033908948,-0.063010401,0.002735545
10/14/2022,0.9387,0.033908948,-0.063010401,0.002735545
10/15/2022,0.9576,0.028257457,-0.063010401,0.002274821
10/16/2022,0.9506,0.037676609,-0.063010401,0.009473624
10/17/2022,0.9545,0.031397174,-0.063010401,0.006584504
10/18/2022,0.9615,0.031397174,-0.063010401,-0.001218997
10/19/2022,0.9686,0.027315542,-0.063010401,-0.002697151
10/20/2022,0.9775,0.024489796,-0.063010401,-0.002697151
10/21/2022,0.9775,0.024489796,-0.063010401,-0.002697151
10/22/2022,0.9639,0.029827316,-0.063010401,0.000671888
10/23/2022,0.9412,0.027315542,-0.063010401,-0.000115181
10/24/2022,0.9202,0.0288854,-0.063010401,-0.00552868
10/25/2022,0.945,0.031397174,-0.063010401,-0.002639561
10/26/2022,0.9548,0.036734694,-0.063010401,0.00108462
10/27/2022,0.9492,0.036734694,-0.063010401,0.00108462
10/28/2022,0.9492,0.036734694,-0.063010401,0.00108462
10/29/2022,0.9686,0.033281005,-0.063010401,0.006094986
10/30/2022,0.9704,0.03610675,-0.063010401,0.008283422
10/31/2022,0.9682,0.047409733,-0.063010401,0.018294556
11/1/2022,0.9701,0.060596546,-0.05883346,0.036934654
11/2/2022,0.9482,0.09010989,-0.069953156,0.068071873
11/3/2022,0.9512,0.101412873,-0.069953156,0.068071873
11/4/2022,0.9512,0.101412873,-0.069953156,0.068071873
11/5/2022,0.969,0.130298273,-0.036876294,0.090282577
11/6/2022,0.9893,0.135007849,-0.019491186,0.066670506
11/7/2022,1.0121,0.157927787,0.012908334,0.078409353
11/8/2022,1.0169,0.133437991,0.039606893,0.056448207
11/9/2022,1.0258,0.11522763,0.025552049,0.057456039
11/10/2022,1.0337,0.103610675,0.025552049,0.057456039
11/11/2022,1.0337,0.103610675,0.025552049,0.057456039
11/12/2022,1.0224,0.102040816,0.025552049,0.054499731
11/13/2022,1.0098,0.114599686,0.025552049,0.05943331
11/14/2022,1.0006,0.121821036,0.025552049,0.070817016
11/15/2022,1.0155,0.124960754,0.025552049,0.089562697
11/16/2022,1.0257,0.116797488,0.025552049,0.08611687
11/17/2022,1.0435,0.106750393,0.025552049,0.08611687
11/18/2022,1.0435,0.106750393,0.025552049,0.08611687
11/19/2022,1.0248,0.110204082,0.025552049,0.08281502
11/20/2022,1.0242,0.108948195,0.025552049,0.0943523
11/21/2022,1.0352,0.10989011,0.025552049,0.094707441
11/22/2022,1.0683,0.114599686,0.025552049,0.100466482
11/23/2022,1.0413,0.106750393,0.025552049,0.100879214
11/24/2022,1.0639,0.108320251,0.025552049,0.100879214
11/25/2022,1.0639,0.108320251,0.025552049,0.100879214
11/26/2022,1.0634,0.119309262,0.025552049,0.113078784
11/27/2022,1.0357,0.130298273,0.025552049,0.131123781
11/28/2022,1.0574,0.131868132,0.025552049,0.134483222
11/29/2022,1.0617,0.127158556,0.025552049,0.120258389
11/30/2022,1.0765,0.141287284,0.025552049,0.128071489
12/1/2022,1.0876,0.135321821,0.025552049,0.128071489
12/2/2022,1.0876,0.135321821,0.025552049,0.128071489
12/3/2022,1.1151,0.134065934,0.025552049,0.135135913
12/4/2022,1.1177,0.140345369,0.017076413,0.152134685
12/5/2022,1.1364,0.141287284,0.004645479,0.167472933
12/6/2022,1.1325,0.136577708,0.005210521,0.155081395
12/7/2022,1.158,0.138461539,0.000125139,0.14867926
12/8/2022,1.1461,0.145054945,0.000125139,0.14867926
12/9/2022,1.1461,0.145054945,0.000125139,0.14867926
12/10/2022,1.135,0.161695447,0.000125139,0.171053137
12/11/2022,1.1472,0.174254317,0.000125139,0.189491669
12/12/2022,1.1347,0.191522763,0.000125139,0.202151962
12/13/2022,1.0684,0.210361068,0.000125139,0.207901405
12/14/2022,1.0818,0.198744113,0.000125139,0.205751363
12/15/2022,1.087,0.206593407,0.000125139,0.205751363
12/16/2022,1.087,0.206593407,0.000125139,0.205751363
12/17/2022,1.0615,0.239246468,0.000125139,0.211184059
12/18/2022,1.0393,0.233594977,0.000125139,0.219486677
12/19/2022,1.0516,0.250235479,0.000125139,0.219582661
12/20/2022,1.0364,0.221350079,0.000125139,0.218728404
12/21/2022,1.0808,0.243956044,0.000125139,0.211692774
12/22/2022,1.0761,0.260596546,0.000125139,0.211692774
12/23/2022,1.0761,0.260596546,0.000125139,0.211692774
12/24/2022,1.0407,0.274725275,0.000125139,0.2481955
12/25/2022,1.0192,0.289795918,0.000125139,0.267699455
12/26/2022,1.0316,0.303610675,0.000125139,0.288595178
12/27/2022,1.0316,0.326844584,0.000125139,0.288595178
12/28/2022,1.0003,0.379905809,0.000125139,0.331202488
12/29/2022,1.0132,0.346938776,0.000125139,0.331202488
12/30/2022,1.0132,0.346938776,0.000125139,0.331202488
12/31/2022,1.0711,0.254317112,0.000125139,0.236821393
1/1/2023,1.0669,0.285714286,0.000125139,0.259886355
1/2/2023,1.0601,0.25588697,0.016039612,0.298059203
1/3/2023,1.0837,0.259026688,0.019023575,0.266010136
1/4/2023,1.1019,0.248037677,-0.00186417,0.279649466
1/5/2023,1.1136,0.257456829,-0.00186417,0.279649466
1/6/2023,1.1136,0.257456829,-0.00186417,0.279649466
1/7/2023,1.1083,0.301412873,0.014050303,0.317313599
1/8/2023,1.0892,0.287284144,0.048863211,0.342000691
1/9/2023,1.0884,0.284772371,0.050355193,0.329138831
1/10/2023,1.1205,0.282574568,0.073232248,0.331471243
1/11/2023,1.135,0.291993721,0.068258975,0.33125048
1/12/2023,1.1257,0.292621664,0.068258975,0.33125048
1/13/2023,1.1257,0.292621664,0.068258975,0.33125048
1/14/2023,1.1192,0.282574568,0.04190063,0.34988098
1/15/2023,1.1192,0.285714286,0.04190063,0.34988098
1/16/2023,1.1257,0.297645212,0.074724229,0.357809261
1/17/2023,1.0583,0.318053375,0.066766993,0.374385702
1/18/2023,1.0132,0.350078493,0.069253629,0.415601244
1/19/2023,0.9267,0.345682889,0.069253629,0.415601244
1/20/2023,0.9267,0.345682889,0.069253629,0.415601244
1/21/2023,0.9659,0.412872841,0.041403302,0.52019504
1/22/2023,1.0296,0.408791209,0.039911321,0.619461722
1/23/2023,1.0194,0.405965463,0.050852521,0.53136758
1/24/2023,1.03,0.351648352,0.027975466,0.4477175
1/25/2023,1.1313,0.372684458,0.002611775,0.445980189
1/26/2023,1.0702,0.396232339,0.002611775,0.445980189
1/27/2023,1.0702,0.396232339,0.002611775,0.445980189
1/28/2023,1.2413,0.377708006,0.006093066,0.523573677
1/29/2023,1.2309,0.408163265,-0.043639661,0.557532827
1/30/2023,1.2581,0.398744113,-0.038666388,0.56538432
1/31/2023,1.2766,0.403453689,-0.01827597,0.534371881
2/1/2023,1.2687,0.402511774,-0.024243897,0.563455041
2/2/2023,1.1736,0.412872841,-0.024243897,0.563455041
2/3/2023,1.1736,0.412872841,-0.024243897,0.563455041
2/4/2023,1.1736,0.408791209,-0.024243897,0.563455041
2/5/2023,1.2506,0.40533752,-0.014794679,0.542559318
