Date,Ret,Bourse Historical Ret,Gold Historical,Dollar Historical,Historical Ret,Historical Yearly Ret,Historical Asset Value,Contribution
14-Aug-25,0.4652,0.188003635,0.709288318,0.4554,0.4611,0.6195,5609545249,0
15-Aug-25,0.4652,0.188003635,0.709288318,0.457,0.4611,0.6195,5609545249,0
16-Aug-25,0.4514,0.191149276,0.709288318,0.457,0.4611,0.6195,5556581385,0
17-Aug-25,0.4705,0.226799871,0.677755491,0.4585,0.4611,0.6195,5629719145,0
18-Aug-25,0.4729,0.243576621,0.687594785,0.4585,,,5638691250,0
19-Aug-25,0.4776,0.233091152,0.695471112,0.4617,,,5656726254,0
20-Aug-25,0.4779,0.216314402,0.703050854,0.4632,,,5657977838,0
21-Aug-25,0.4779,0.216314402,0.718641456,0.4632,,,5657977838,0
22-Aug-25,0.4779,0.216314402,0.718641456,0.4632,,,5657977838,0
23-Aug-25,0.4644,0.216314402,0.718641456,0.4632,,,5606155104,2000000000
24-Aug-25,0.4644,0.216314402,0.718641456,0.4632,,,5606155104,0
25-Aug-25,0.4591,0.216314402,0.718641456,0.4632,,,7586076616,0
26-Aug-25,0.4653,0.216314402,0.718641456,0.4632,,,7618001963,0
27-Aug-25,0.4692,,,,,,,
28-Aug-25,0.4732,,,,,,,
29-Aug-25,0.4732,,,,,,,
30-Aug-25,0.4772,,,,,,,
31-Aug-25,0.4812,,,,,,,
1-Sep-25,0.4812,,,,,,,
2-Sep-25,0.4851,,,,,,,
3-Sep-25,0.4891,,,,,,,
4-Sep-25,0.4931,,,,,,,
5-Sep-25,0.4931,,,,,,,
6-Sep-25,0.4971,,,,,,,
7-Sep-25,0.501,,,,,,,
8-Sep-25,0.505,,,,,,,
9-Sep-25,0.509,,,,,,,
10-Sep-25,0.509,,,,,,,
11-Sep-25,0.513,,,,,,,
12-Sep-25,0.513,,,,,,,
13-Sep-25,0.517,,,,,,,
14-Sep-25,0.5209,,,,,,,
15-Sep-25,0.5249,,,,,,,
16-Sep-25,0.5289,,,,,,,
17-Sep-25,0.5329,,,,,,,
18-Sep-25,0.5368,,,,,,,
19-Sep-25,0.5368,,,,,,,
20-Sep-25,0.5408,,,,,,,
21-Sep-25,0.5448,,,,,,,
22-Sep-25,0.5488,,,,,,,
23-Sep-25,0.5528,,,,,,,
24-Sep-25,0.5567,,,,,,,
25-Sep-25,0.5607,,,,,,,
26-Sep-25,0.5607,,,,,,,
27-Sep-25,0.5647,,,,,,,
28-Sep-25,0.5687,,,,,,,
29-Sep-25,0.5726,,,,,,,
30-Sep-25,0.5766,,,,,,,
1-Oct-25,0.5806,,,,,,,
2-Oct-25,0.5846,,,,,,,
3-Oct-25,0.5846,,,,,,,
4-Oct-25,0.5886,,,,,,,
5-Oct-25,0.5925,,,,,,,
6-Oct-25,0.5965,,,,,,,
7-Oct-25,0.6005,,,,,,,
8-Oct-25,0.6045,,,,,,,
9-Oct-25,0.6084,,,,,,,
10-Oct-25,0.6084,,,,,,,
11-Oct-25,0.6124,,,,,,,
12-Oct-25,0.6164,,,,,,,
13-Oct-25,0.6204,,,,,,,
14-Oct-25,0.6204,,,,,,,
