Date,Ret,Bourse Historical Ret,Gold Historical,Dollar Historical,Historical Ret,Historical Yearly Ret,Historical Asset Value,Contribution
31-Aug-25,0.4812,,,,,,,
1-Sep-25,0.4812,,,,,,,
2-Sep-25,0.4851,,,,,,,
3-Sep-25,0.4891,,,,,,,
4-Sep-25,0.4931,,,,,,,
5-Sep-25,0.4931,,,,,,,
6-Sep-25,0.4971,,,,,,,
7-Sep-25,0.501,,,,,,,
8-Sep-25,0.505,,,,,,,
9-Sep-25,0.509,,,,,,,
10-Sep-25,0.509,,,,,,,
11-Sep-25,0.513,,,,,,,
12-Sep-25,0.513,,,,,,,
13-Sep-25,0.517,,,,,,,
14-Sep-25,0.5209,,,,,,,
15-Sep-25,0.5249,,,,,,,
16-Sep-25,0.5289,,,,,,,
17-Sep-25,0.5329,,,,,,,
18-Sep-25,0.5368,,,,,,,
19-Sep-25,0.5368,,,,,,,
20-Sep-25,0.5408,,,,,,,
21-Sep-25,0.5448,,,,,,,
22-Sep-25,0.5488,,,,,,,
23-Sep-25,0.5528,,,,,,,
24-Sep-25,0.5567,,,,,,,
25-Sep-25,0.5607,,,,,,,
26-Sep-25,0.5607,,,,,,,
27-Sep-25,0.5647,,,,,,,
28-Sep-25,0.5687,,,,,,,
29-Sep-25,0.5726,,,,,,,
30-Sep-25,0.5766,,,,,,,
1-Oct-25,0.5806,,,,,,,
2-Oct-25,0.5846,,,,,,,
3-Oct-25,0.5846,,,,,,,
4-Oct-25,0.5886,,,,,,,
5-Oct-25,0.5925,,,,,,,
6-Oct-25,0.5965,,,,,,,
7-Oct-25,0.6005,,,,,,,
8-Oct-25,0.6045,,,,,,,
9-Oct-25,0.6084,,,,,,,
10-Oct-25,0.6084,,,,,,,
11-Oct-25,0.6124,,,,,,,
12-Oct-25,0.6164,,,,,,,
13-Oct-25,0.6204,,,,,,,
,,,,,,,,
